,subj,label,hr_mean,hr_std,hr_slope,hr_skewness,hr_kurtosis,eda_mean,eda_std,eda_slope,eda_skewness,eda_kurtosis,hrv_mean,hrv_std,hrv_slope,hrv_skewness,hrv_kurtosis,temp_mean,temp_std,temp_slope,temp_skewness,temp_kurtosis
199,12,1,-0.8045193461599075,-0.6519894893470308,-0.7221057377122568,0.08245347845367222,-0.3458817063851713,-0.6635151237671717,-0.6233680227352284,-0.192450764509201,-0.2764838923474907,-0.23850026514427783,0.5865894224892234,-0.2726052837836669,0.5794197948135854,-0.17637317687786885,-0.15262230948632768,-0.7245058049878809,-0.4740143970882502,-0.1838379983817674,-0.8271896225807318,-0.06311581366267045
200,12,1,-0.9043432239236712,-0.4372528563682903,-0.8924124272214747,1.6425569389570656,-0.17882351215172135,-0.49391230032502137,-0.5558619381789633,-0.1713139656280214,-0.19220984105227976,-0.17791309953298526,0.7321979637157505,-0.08825967502640933,0.8372695247550253,-0.6014992777911281,-0.19402328670662036,-0.7130095011304384,-0.42402007281949067,0.019286960814333395,0.799700386568254,1.4681012549912955
201,12,1,-0.8679502452298214,-0.8092819685516355,-0.7233501355232718,1.0472405264254494,-0.061395484011123214,-0.6275130040288018,-0.6442119439858667,-0.20357652308533655,-0.5490356740213882,-0.3299975494852851,0.6793684282275699,-0.3372008692488263,0.5757213091869486,-0.2909671953791324,-0.1795802108964511,-0.7183439781276441,-0.5012851029229216,-0.08559287761491692,-0.9111333775057221,0.4695611257737341
202,12,1,-0.8575664529934769,-0.6315542866198158,-0.4313019606630485,1.9144717811040335,0.9153370416185648,-0.5995323302818657,-0.6282910060491487,-0.19725488795780802,0.2817950778489398,0.0630365439487519,0.6580319037869051,-0.16645613931317554,0.24709827468959636,-0.7606504501052291,-0.17144960291869102,-0.7161555576088755,-0.47426372569533637,-0.11566990029468577,-0.5408847801867919,-0.2715230446167784
203,12,1,-0.7201995566332345,-0.056886316935026465,-1.1075749287351904,0.4848134045883871,-1.1132603899808466,-0.5459452312396963,-0.5501459895500175,-0.2474490602000298,-0.21700424802550033,-0.3294790807686589,0.48419956445720425,0.031651696340611594,0.9635729030522826,-0.30728889217519745,-0.20854725521075906,-0.7063109131127361,0.49107085958254615,-0.6155360916827832,0.8591615481921303,-0.31764886989986424
204,12,1,-0.8226060683846623,-0.734352874582952,-0.6577364327606665,0.5326591481396427,-0.42476314717224073,-0.5105703685115331,-0.5918618479119603,-0.22063537600810873,-0.524420531850798,-0.2039371311374853,0.6124287162130604,-0.3442918243189982,0.44945618941645854,-0.3538414132250062,-0.1770108707056198,-0.7070056329433324,-0.5441939755885066,-0.15237750805308037,-0.5758315084817366,-0.0785720304327285
205,12,1,-0.7497414100414448,-0.37325377059638376,-0.9021024101760993,-0.32432000388525906,0.14086119133766828,-0.4677599227348789,-0.5929399152061706,-0.21401843609173857,-0.075765667508993,-0.20722374242423905,0.5241519082851088,-0.10344314141752112,0.8430670321692297,-0.25103578778936775,-0.17789463070072054,-0.7089877515901283,-0.37217948870362927,-0.19632869921860888,-0.6862518995517258,0.029002681206567727
206,12,1,-0.843494958841421,-0.644698832355021,-0.6663793411935336,0.9200707759049082,-0.4722856752875557,-0.5443533366941418,-0.5678306068055159,-0.23574867842599742,-0.30923321311168095,-0.3494703227524434,0.6404436572978462,-0.22059216494611486,0.516710467842993,-0.26769101706163484,-0.1766552020423469,-0.7063918423099537,-0.15792935994170768,-0.3312422965951134,-1.082522202778424,-0.8820424494744986
207,12,2,-0.1207760319671468,-0.8463100137521012,-0.4320296048601128,0.9952547202028575,0.0773886345487605,-0.3835246270929645,-0.29532710043770893,-0.0646273502603511,-0.7594403071501352,-0.3053388209807806,-0.16930051020310136,-0.7105786172175337,0.22802185019716678,-0.5961712115041972,-0.17509307448205938,-0.6996912979168192,0.6040850391595236,0.483168743176288,0.5391518657530107,-1.3645218616813943
208,12,2,-0.2572365300144225,-0.872477600992482,-0.5490891911516904,1.8274578295151138,0.9694311485746224,-0.5602635898254172,-0.5216478530170586,-0.14129342935962433,-0.2508628524317684,-0.29470881109244146,-0.04055756063762301,-0.6472754606876638,0.3099547356407334,-0.7778506165179341,-0.1657547327418225,-0.7126735667375287,-0.13692203641933498,0.10439939019828422,0.17193342055167044,-1.0228623104343537
